typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20240101","2024","52","2024","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","97144676.102","true","-1","N/A","0","false","97144676.102","true","0","false","736271621.818",,"736271621.818","6","false","true",
"C","A","20240101","2024","52","2024","44","BHS","Bahamas","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","8825729",,"8825729","0","false","true",
"C","A","20240101","2024","52","2024","48","BHR","Bahrain","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6305105.22","false","8","kg","6305105.22","false","6305105.22","false","0","false","53812354.81",,"53812354.81","0","false","true",
"C","A","20240101","2024","52","2024","51","ARM","Armenia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16874393.024","false","8","kg","16874393.024","false","16874392.924","false","0","false","82211312.41",,"82211312.41","0","false","true",
"C","A","20240101","2024","52","2024","52","BRB","Barbados","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1046589.106","true","-1","N/A","0","false","1046589.106","true","0","false","7408585.5",,"7408585.5","6","false","true",
"C","A","20240101","2024","52","2024","56","BEL","Belgium","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","221913570.261","true","-1","N/A","0","false","221913570.261","true","0","false","1356006673.144",,"1356006673.144","6","false","true",
"C","A","20240101","2024","52","2024","60","BMU","Bermuda","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","414653.5","false","8","kg","414653.5","false","414653.5","false","0","false","4362484.86",,"4362484.86","0","false","true",
"C","A","20240101","2024","52","2024","68","BOL","Bolivia (Plurinational State of)","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3329141.126","true","-1","N/A","0","false","3329141.126","true","0","false","26775942","25418141","26775942","6","false","true",
"C","A","20240101","2024","52","2024","70","BIH","Bosnia Herzegovina","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20150382.43","false","8","kg","20150382.43","false","20150382.43","false","0","false","132427935.123",,"132427935.123","0","false","true",
"C","A","20240101","2024","52","2024","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20571262.107","true","-1","N/A","0","false","20571262.107","true","0","false","191587133","185446440","191587133","6","false","true",
"C","A","20240101","2024","52","2024","84","BLZ","Belize","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","674462.45","true","-1","N/A","0","false","674462.45","true","0","false","2460625.115",,"2460625.115","6","false","true",
"C","A","20240101","2024","52","2024","96","BRN","Brunei Darussalam","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1203707","false","8","kg","1203707","false","1203707","false","0","false","9939738.982",,"9939738.982","0","false","true",
"C","A","20240101","2024","52","2024","100","BGR","Bulgaria","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46888366.737","true","-1","N/A","0","false","46888366.737","true","0","false","329274317.726",,"329274317.726","6","false","true",
"C","A","20240101","2024","52","2024","104","MMR","Myanmar","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","163479","false","8","kg","163479","false","163479","false","0","false","460471.367",,"460471.367","0","false","true",
"C","A","20240101","2024","52","2024","116","KHM","Cambodia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1249139.12","false","8","kg","1249139.12","false","1249129.12","false","0","false","5792445.77",,"5792445.77","0","false","true",
"C","A","20240101","2024","52","2024","124","CAN","Canada","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","282317459.292","true","-1","N/A","0","false","282317459.292","true","0","false",,"1895524329.63","1895524329.63","6","false","true",
"C","A","20240101","2024","52","2024","132","CPV","Cabo Verde","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","694506","false","8","kg","694506","false","694506","false","0","false","3175737.236",,"3175737.236","0","false","true",
"C","A","20240101","2024","52","2024","136","CYM","Cayman Isds","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","784330.749","true","-1","N/A","0","false","784330.749","true","0","false","3697289.111",,"3697289.111","6","false","true",
"C","A","20240101","2024","52","2024","140","CAF","Central African Rep.","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","89630","false","8","kg","89630","false","89630","false","0","false","22673.03",,"22673.03","0","false","true",
"C","A","20240101","2024","52","2024","144","LKA","Sri Lanka","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","65022.145","true","-1","N/A","0","false","65022.145","true","0","false","666786.058",,"666786.058","6","false","true",
"C","A","20240101","2024","52","2024","152","CHL","Chile","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19100583.539","true","-1","N/A","0","false","19100583.539","true","0","false","111470442.58","107537732.579","111470442.58","6","false","true",
"C","A","20240101","2024","52","2024","156","CHN","China","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","190892366.515","true","-1","N/A","0","false","190892366.515","true","0","false","972565405",,"972565405","6","false","true",
"C","A","20240101","2024","52","2024","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38297244.88","false","8","kg","38297244.88","false","38297244.88","false","0","false","115612532.95","112108080.93","115612532.95","0","false","true",
"C","A","20240101","2024","52","2024","188","CRI","Costa Rica","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8753519.903","false","8","kg","8753519.903","false","8753519.903","false","0","false","25277328.76",,"25277328.76","0","false","true",
"C","A","20240101","2024","52","2024","191","HRV","Croatia","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20043032.604","false","8","kg","20043032.604","false","20043032.604","false","0","false","129932114",,"129932114","0","false","true",
"C","A","20240101","2024","52","2024","196","CYP","Cyprus","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3853176","false","8","kg","3853176","false","3853176","false","0","false","43331501.958",,"43331501.958","0","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54424312.922","true","-1","N/A","0","false","54424312.922","true","0","false","376906978","367788524","376906978","6","false","true",
"C","A","20240101","2024","52","2024","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37107.58","false","8","kg","37107.58","false","37107.58","false","0","false","330671.837",,"330671.837","0","false","true",
"C","A","20240101","2024","52","2024","208","DNK","Denmark","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","41537699","false","8","kg","41537699","false","41537699","false","0","false","317184420.765",,"317184420.765","0","false","true",
"C","A","20240101","2024","52","2024","214","DOM","Dominican Rep.","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8602621.34","false","8","kg","8602621.34","false","10750806.99","false","0","false","38056914.659","36299511.177","38056914.659","0","false","true",
"C","A","20240101","2024","52","2024","124","CAN","Canada","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","128670448.266","true","-1","N/A","0","false","128670448.266","true","0","false",,"742859107.146","742859107.146","6","false","true",
"C","A","20240101","2024","52","2024","132","CPV","Cabo Verde","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","62","false","8","kg","62","false","62","false","0","false","132.904",,"132.904","0","false","true",
"C","A","20240101","2024","52","2024","144","LKA","Sri Lanka","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14759.75","true","-1","N/A","0","false","14759.75","true","0","false","107103.638",,"107103.638","6","false","true",
"C","A","20240101","2024","52","2024","152","CHL","Chile","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11936.47","false","8","kg","11936.47","false","11936.47","false","0","false","103673","100911.93","103673","0","false","true",
"C","A","20240101","2024","52","2024","156","CHN","China","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11069114.006","true","-1","N/A","0","false","11069114.006","true","0","false","72340724",,"72340724","6","false","true",
"C","A","20240101","2024","52","2024","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","352922","false","8","kg","352922","false","352922","false","0","false","2453841.8","2440711.6","2453841.8","0","false","true",
"C","A","20240101","2024","52","2024","188","CRI","Costa Rica","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","443691","false","8","kg","443691","false","443691","false","0","false","2734143.28",,"2734143.28","0","false","true",
"C","A","20240101","2024","52","2024","191","HRV","Croatia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1267411.911","false","8","kg","1267411.911","false","1267411.911","false","0","false","10172408",,"10172408","0","false","true",
"C","A","20240101","2024","52","2024","196","CYP","Cyprus","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","285","false","8","kg","285","false","285","false","0","false","2803.365",,"2803.365","0","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","1086534","1046791","1086534","0","false","true",
"C","A","20240101","2024","52","2024","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27650","false","8","kg","27650","false","27650","false","0","false","3758.411",,"3758.411","0","false","true",
"C","A","20240101","2024","52","2024","208","DNK","Denmark","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","71825","false","8","kg","71825","false","71825","false","0","false","857138.571",,"857138.571","0","false","true",
"C","A","20240101","2024","52","2024","214","DOM","Dominican Rep.","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","15.142","14.51","15.142","0","false","true",
"C","A","20240101","2024","52","2024","124","CAN","Canada","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","224372235.659","true","-1","N/A","0","false","224372235.659","true","0","false",,"1552456402.828","1552456402.828","6","false","true",
"C","A","20240101","2024","52","2024","132","CPV","Cabo Verde","M","Import","0","W00","World","0","W00","World","H5","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","429211","false","8","kg","429211","false","429211","false","0","false","2259916.489",,"2259916.489","0","false","true",
"C","A","20240101","2024","52","2024","136","CYM","Cayman Isds","M","Import","0","W00","World","0","W00","World","H5","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","795299.007","true","-1","N/A","0","false","795299.007","true","0","false","4161188.63",,"4161188.63","6","false","true",
"C","A","20240101","2024","52","2024","140","CAF","Central African Rep.","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18702823","false","8","kg","18702823","false","18702823","false","0","false","736368.04",,"736368.04","0","false","true",
"C","A","20240101","2024","52","2024","144","LKA","Sri Lanka","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2915901.256","true","-1","N/A","0","false","2915901.256","true","0","false","22432822.534",,"22432822.534","6","false","true",
"C","A","20240101","2024","52","2024","152","CHL","Chile","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25264340.252","false","8","kg","25264340.252","false","25264340.252","false","0","false","153331792.14","146291178.345","153331792.14","0","false","true",
"C","A","20240101","2024","52","2024","156","CHN","China","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","92816280.702","true","-1","N/A","0","false","92816280.702","true","0","false","654775438",,"654775438","6","false","true",
"C","A","20240101","2024","52","2024","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8740003.72","false","8","kg","8740003.72","false","8740003.72","false","0","false","58880599.49","56029854.62","58880599.49","0","false","true",
"C","A","20240101","2024","52","2024","188","CRI","Costa Rica","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9018857.261","false","8","kg","9018857.261","false","9018857.261","false","0","false","63198245.07",,"63198245.07","0","false","true",
"C","A","20240101","2024","52","2024","191","HRV","Croatia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50791626.277","false","8","kg","50791626.277","false","50791626.277","false","0","false","349852095",,"349852095","0","false","true",
"C","A","20240101","2024","52","2024","196","CYP","Cyprus","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6359761","false","8","kg","6359761","false","6359761","false","0","false","50302159.841",,"50302159.841","0","false","true",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","102133990.684","true","-1","N/A","0","false","102133990.684","true","0","false","666947642","655762437","666947642","6","false","true",
"C","A","20240101","2024","52","2024","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","466113.467","true","-1","N/A","0","false","466113.467","true","0","false","1288315",,"1288315","6","false","true",
"C","A","20240101","2024","52","2024","208","DNK","Denmark","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","63640860.27","true","-1","N/A","0","false","63640860.27","true","0","false","504063742.894",,"504063742.894","6","false","true",
"C","A","20240101","2024","52","2024","214","DOM","Dominican Rep.","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5156695.322","false","-1","N/A","0","false","6012194.762","false","0","false","43243280.037","40832909.726","43243280.037","0","false","true",
"C","A","20240101","2024","52","2024","218","ECU","Ecuador","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6438049.594","false","-1","N/A","0","false","4699040.476","false","0","false","20556078.479",,"20556078.479","0","false","true",
"C","A","20240101","2024","52","2024","222","SLV","El Salvador","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","546395.38","false","8","kg","546395.38","false","546395.38","false","0","false","4525484.94",,"4525484.94","0","false","true",
"C","A","20240101","2024","52","2024","233","EST","Estonia","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12234083.92","false","8","kg","12234083.92","false","12234083.92","false","0","false","80272148.78",,"80272148.78","0","false","true",
"C","A","20240101","2024","52","2024","242","FJI","Fiji","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","284443.39","false","8","kg","284443.39","false","284443.39","false","0","false","2660409.54",,"2660409.54","0","false","true",
"C","A","20240101","2024","52","2024","246","FIN","Finland","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","63882567.142","true","-1","N/A","0","false","63882567.142","true","0","false","354725810.892",,"354725810.892","6","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","381496182.212","true","-1","N/A","0","false","381496182.212","true","0","false","3417785555.365",,"3417785555.365","6","false","true",
"C","A","20240101","2024","52","2024","258","PYF","French Polynesia","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","140095.316","false","8","kg","140095.316","false","140095.316","false","0","false","2294505.863",,"2294505.863","0","false","true",
"C","A","20240101","2024","52","2024","268","GEO","Georgia","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7276625.59","false","8","kg","7276625.59","false","7276625.59","false","0","false","39312775.478",,"39312775.478","0","false","true",
"C","A","20240101","2024","52","2024","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","235371.75","false","8","kg","235371.75","false","235371.75","false","0","false","229253.022",,"229253.022","0","false","true",
"C","A","20240101","2024","52","2024","218","ECU","Ecuador","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26397.13","false","8","kg","26397.13","false","26394","false","0","false","74543.988",,"74543.988","0","false","true",
"C","A","20240101","2024","52","2024","222","SLV","El Salvador","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","752994.07","false","8","kg","752994.07","false","752994.07","false","0","false","1618942.1",,"1618942.1","0","false","true",
"C","A","20240101","2024","52","2024","233","EST","Estonia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25085310.105","false","8","kg","25085310.105","false","25085310.105","false","0","false","153415266.32",,"153415266.32","0","false","true",
"C","A","20240101","2024","52","2024","242","FJI","Fiji","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2027","false","8","kg","2027","false","2027","false","0","false","19439.227",,"19439.227","0","false","true",
"C","A","20240101","2024","52","2024","246","FIN","Finland","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42340","false","8","kg","42340","false","42340","false","0","false","419223.351",,"419223.351","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","127941092.362","true","-1","N/A","0","false","127941092.362","true","0","false","753855775.613",,"753855775.613","6","false","true",
"C","A","20240101","2024","52","2024","258","PYF","French Polynesia","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","297.01","false","8","kg","297.01","false","297.01","false","0","false","3466.373",,"3466.373","0","false","true",
"C","A","20240101","2024","52","2024","268","GEO","Georgia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","813.4","false","8","kg","813.4","false","813.4","false","0","false","9305.175",,"9305.175","0","false","true",
"C","A","20240101","2024","52","2024","218","ECU","Ecuador","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14606582.495","false","-1","N/A","0","false","8956755.983","false","0","false","51011276.664",,"51011276.664","0","false","true",
"C","A","20240101","2024","52","2024","222","SLV","El Salvador","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6228007.91","false","8","kg","6228007.91","false","6228007.91","false","0","false","32173189.83",,"32173189.83","0","false","true",
"C","A","20240101","2024","52","2024","233","EST","Estonia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11804378.026","true","-1","N/A","0","false","11804378.026","true","0","false","86421414",,"86421414","6","false","true",
"C","A","20240101","2024","52","2024","242","FJI","Fiji","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1526016.096","false","8","kg","1526016.096","false","1526016.096","false","0","false","9889018.583",,"9889018.583","0","false","true",
"C","A","20240101","2024","52","2024","246","FIN","Finland","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28034387.069","true","-1","N/A","0","false","28034387.069","true","0","false","208075993.855",,"208075993.855","6","false","true",
